91	Harald Ebner	dummy.png	/wiki/Harald_Ebner	Harald Ebner (* 8. Juli 1964 in Göppingen) ist ein deutscher Politiker (Bündnis 90/Die Grünen). Er ist seit dem 25. Mai 2011 als Nachrücker Mitglied des Deutschen Bundestages. Ebner ist Sprecher seiner Fraktion für Gentechnik- und Bioökonomiepolitik und Mitglied im Ausschuss für Ernährung und Landwirtschaft sowie stellvertretendes Mitglied in den Ausschüssen für Verkehr und digitale Infrastruktur und für Bildung, Forschung und Technikfolgenabschätzung.	52431948	ebner_sha
92	Jutta Eckenbach	dummy.png	/wiki/Jutta_Eckenbach	Jutta Eckenbach (* 22. Januar 1952 in Essen) ist eine deutsche Politikerin (CDU) und Abgeordnete im 18. Deutschen Bundestag.	none	none
93	Sebastian Edathy	dummy.png	/wiki/Sebastian_Edathy	Sebastian Edathy (* 5. September 1969 in Hannover als Sebastian Edathiparambil) ist ein ehemaliger deutscher Politiker (SPD). Er gehörte von 1998 bis 2014 dem Deutschen Bundestag an. Dort war er von 2005 bis 2009 Vorsitzender des Innenausschusses, von 2009 bis 2013 Mitglied des Rechtsausschusses. Ab 2012 leitete er den Untersuchungsausschuss zur Terrorgruppe Nationalsozialistischer Untergrund. Mit Erklärung vom 6. Februar 2014 legte er sein Mandat nieder, kurz vor dem Bekanntwerden der laufenden Ermittlungen gegen ihn aufgrund des Verdachts, sich kinderpornografisches Material beschafft zu haben. Der Fall löste die Edathy-Affäre aus.	none	none
94	Siegmund Ehrmann	dummy.png	/wiki/Siegmund_Ehrmann	Siegmund Ehrmann (* 24. Januar 1952 in Moers) ist ein deutscher Politiker (SPD). Er ist der Vorsitzende des Ausschusses für Kultur und Medien im Deutschen Bundestag.	none	none
95	Michaela Engelmeier-Heite	dummy.png	/wiki/Michaela_Engelmeier-Heite	Michaela Barbara Engelmeier MdB, (früher Engelmeier-Heite, * 10. Oktober 1960 in Hagen) ist eine deutsche Politikerin (SPD), sowie ehemaliges Mitglied der deutschen Judo-Nationalmannschaft der Frauen.	26713568	michaelaengel
96	Gernot Erler	dummy.png	/wiki/Gernot_Erler	Gernot Erler (* 3. Mai 1944 in Meißen) ist ein deutscher Politiker (SPD). Er ist seit 1987 Mitglied des Deutschen Bundestages und war von 2005 bis 2009 Staatsminister beim Bundesminister des Auswärtigen. Seit Januar 2014 ist er Russland-Beauftragter (offizieller Titel: Koordinator für die zwischengesellschaftliche Zusammenarbeit mit Russland, Zentralasien und den Ländern der Östlichen Partnerschaft) der deutschen Bundesregierung (Kabinett Merkel III).	none	none
97	Klaus Ernst	dummy.png	/wiki/Klaus_Ernst	Klaus Ernst (* 1. November 1954 in München) ist ein deutscher Politiker (Die Linke) und ehemaliger Gewerkschaftsfunktionär.	64994645	ernst_klaus
98	Petra Ernstberger	dummy.png	/wiki/Petra_Ernstberger	Petra Ernstberger geb. Rosenberger (* 11. November 1955 in Remscheid) ist eine deutsche Politikerin (SPD).	408506969	PErnstberger
99	Saskia Esken	dummy.png	/wiki/Saskia_Esken	Saskia Esken (* 28. August 1961 in Stuttgart) ist eine deutsche Politikerin (SPD). Bei der Bundestagswahl 2013 wurde sie über die Landesliste Baden-Württemberg in den Bundestag gewählt.	1423622834	EskenSaskia
100	Karin Evers-Meyer	dummy.png	/wiki/Karin_Evers-Meyer	Karin Evers-Meyer, geb. Evers, (* 10. September 1949 in Neuenburg, Kreis Friesland) ist eine deutsche Politikerin (SPD).	none	none
101	Bernd Fabritius	dummy.png	/wiki/Bernd_Fabritius	Bernd-Bernhard Fabritius (* 14. Mai 1965 in Agnetheln, Rumänien) ist ein deutscher Politiker (CSU) und Präsident des Bundes der Vertriebenen. Der promovierte Jurist und Politologe ist seit 2013 Mitglied des Deutschen Bundestages und seit 2007 Bundesvorsitzender des Verbandes der Siebenbürger Sachsen in Deutschland e. V. und Präsident der weltweiten Föderation der Siebenbürger Sachsen.	493229926	BerndFabritius
102	Hermann Färber	dummy.png	/wiki/Hermann_F%C3%A4rber	Hermann Klaus Färber (* 26. März 1963 in Böhmenkirch, Landkreis Göppingen) ist ein deutscher Politiker (CDU).	none	none
103	Johannes Fechner	dummy.png	/wiki/Johannes_Fechner	Johannes Fechner (* 25. November 1972 in Freiburg) ist ein deutscher Politiker (SPD) und Abgeordneter im 18. Deutschen Bundestag.	none	none
104	Uwe Feiler	dummy.png	/wiki/Uwe_Feiler	Uwe Wolfgang Werner Feiler (* 2. November 1965 in Luhdorf bei Winsen (Luhe)) ist ein deutscher Politiker (CDU).	47151012	UweFe
105	Thomas Feist	dummy.png	/wiki/Thomas_Feist	Thomas Wolfgang Feist (* 8. April 1965 in Leipzig) ist ein deutscher Politiker der CDU. Der Musik- und Kulturwissenschaftler war Referent für Kulturarbeit, interkulturelle Arbeit und Musik bei der evangelischen Landeskirche Sachsen und auch Vorsitzender des Bundesverband Kulturarbeit in der evangelischen Jugend.	47990090	drthomasfeist
106	Fritz Felgentreu	dummy.png	/wiki/Fritz_Felgentreu	Fritz Felgentreu (* 1. September 1968 in Kiel) ist ein deutscher Politiker und Altphilologe. Er war zehn Jahre Kreisvorsitzender der SPD in Berlin-Neukölln und ist stellvertretender Landesvorsitzender der Berliner SPD. 2013 wurde er direkt in den 18. Deutschen Bundestag gewählt. Seit 2014 ist er Vorsitzender des Landesverbands Berlin des Volksbunds Deutsche Kriegsgräberfürsorge	none	none
107	Enak Ferlemann	dummy.png	/wiki/Enak_Ferlemann	Enak Ferlemann (* 12. Juli 1963 in Bad Rothenfelde) ist ein deutscher Politiker (CDU).	none	none
108	Elke Ferner	dummy.png	/wiki/Elke_Ferner	Elke Ferner, geb. Widua, (* 5. Mai 1958 in Idar-Oberstein) ist eine deutsche Politikerin (SPD). Seit Dezember 2013 ist sie Parlamentarische Staatssekretärin bei der Bundesministerin für Familie, Senioren, Frauen und Jugend.	26203837	Elke_Ferner
109	Ute Finckh-Krämer	dummy.png	/wiki/Ute_Finckh-Kr%C3%A4mer	Ute Elisabeth Finckh-Krämer (* 16. Dezember 1956 in Wiesbaden) ist eine deutsche Politikerin (SPD) und Pazifistin. Sie ist seit März 2005 eine von zwei gleichberechtigten Vorsitzenden des Bundes für Soziale Verteidigung. Im September 2013 zog sie über die Berliner Landesliste in den Deutschen Bundestag ein.	none	none
110	Ingrid Fischbach	dummy.png	/wiki/Ingrid_Fischbach	Ingrid Marianne Fischbach geb. Schweden (* 25. Juni 1957 in Wanne-Eickel) ist eine deutsche Politikerin (CDU). Sie ist seit 1998 Mitglied des Deutschen Bundestages und Parlamentarische Staatssekretärin beim Bundesminister für Gesundheit.	none	none
111	Axel Fischer	dummy.png	/wiki/Axel_Fischer_(Politiker)	Axel Eduard Fischer (* 5. Mai 1966 in Karlsruhe) ist ein deutscher Politiker (CDU).	none	none
112	Dirk Fischer	dummy.png	/wiki/Dirk_Fischer	Dirk Erik Fischer (* 29. November 1943 in Bevensen) ist ein deutscher Politiker (CDU).	none	none
113	Maria Flachsbarth	dummy.png	/wiki/Maria_Flachsbarth	Maria Franziska Flachsbarth (* 2. Juni 1963 als Maria Franziska Füßmann in Lünen) ist eine deutsche Politikerin (CDU). Sie ist Mitglied des Deutschen Bundestages und Parlamentarische Staatssekretärin im Bundesministerium für Ernährung und Landwirtschaft.	none	none
114	Christian Flisek	dummy.png	/wiki/Christian_Flisek	Christian Flisek (* 15. April 1974 in Bochum) ist ein deutscher Politiker (SPD) und Abgeordneter im 18. Deutschen Bundestag.	2469449068	ChristianFlisek
115	Klaus-Peter Flosbach	dummy.png	/wiki/Klaus-Peter_Flosbach	Klaus-Peter Flosbach (* 8. Januar 1952 in Wipperfürth) ist ein deutscher Politiker (CDU) und direkt gewählter Bundestagsabgeordneter für den Oberbergischen Kreis.	none	none
116	Gabriele Fograscher	dummy.png	/wiki/Gabriele_Fograscher	Gabriele Fograscher geborene Graf MdB, (* 6. Mai 1957 in Nördlingen) ist eine deutsche Politikerin (SPD).	none	none
117	Edgar Franke	dummy.png	/wiki/Edgar_Franke	Edgar Konrad Hartmut Franke (* 21. Januar 1960 in Gudensberg) ist ein deutscher Politiker (SPD). Seit 2009 ist er Abgeordneter des Deutschen Bundestages, wo er seit 2014 Vorsitzender des Ausschusses für Gesundheit ist.	481393623	FrankeEdgar
118	Ulrich Freese	dummy.png	/wiki/Ulrich_Freese	Ulrich Ronald Freese (* 12. April 1951 in Drevenack, damals Kreis Rees, Nordrhein-Westfalen) ist ein deutscher Gewerkschafter (IG BCE), Politiker (SPD) und Kohlelobbyist.	2317202160	UliFreese
119	Thorsten Frei	dummy.png	/wiki/Thorsten_Frei	Thorsten Frei, MdB (* 8. August 1973 in Säckingen) ist ein baden-württembergischer Politiker und Bundestagsabgeordneter der CDU. Von 2004 bis Ende 2013 war er Oberbürgermeister der Großen Kreisstadt Donaueschingen.	none	none
120	Dagmar Freitag	dummy.png	/wiki/Dagmar_Freitag	Dagmar Freitag (* 3. März 1953 in Letmathe) ist eine deutsche Politikerin (SPD). Sie war von 1998 bis 2009 Sprecherin der Arbeitsgruppe Sport der SPD-Bundestagsfraktion. Seit 2009 ist sie Vorsitzende des Sportausschusses und Mitglied des Auswärtigen Ausschusses im Deutschen Bundestag.	none	none
121	Astrid Freudenstein	dummy.png	/wiki/Astrid_Freudenstein	Astrid Freudenstein (* 9. Oktober 1973 in Bad Griesbach im Rottal) ist eine deutsche Politikerin (CSU).	none	none
122	Hans-Peter Friedrich	dummy.png	/wiki/Hans-Peter_Friedrich	Hans-Peter Friedrich (* 10. März 1957 in Naila) ist ein deutscher Politiker der CSU. Vom 3. März 2011 bis zum 17. Dezember 2013 war er Bundesminister des Innern[1] sowie seit dem 30. September 2013 kommissarischer Bundesminister für Ernährung, Landwirtschaft und Verbraucherschutz bis zum Ende des Kabinetts Merkel II. Im Kabinett Merkel III war er vom 17. Dezember 2013 bis zum 17. Februar 2014, als er seine Entlassungsurkunde erhielt, Bundesminister für Ernährung und Landwirtschaft. Aufgrund der Edathy-Affäre hatte er am 14. Februar 2014 seinen Rücktritt vom Amt erklärt.[2] Von 2005 bis 2011 war Friedrich stellvertretender Vorsitzender der CDU/CSU-Bundestagsfraktion und von Oktober 2009 bis März 2011 Vorsitzender der CSU-Landesgruppe. Seit dem 17. Februar 2014 ist Friedrich erneut stellvertretender Vorsitzender der CDU/CSU-Bundestagsfraktion.[3]	none	none
123	Michael Frieser	dummy.png	/wiki/Michael_Frieser	Michael Edwin Frieser (* 30. März 1964 in Nürnberg) ist ein deutscher Politiker der CSU.	none	none
124	Michael Fuchs	dummy.png	/wiki/Michael_Fuchs_(Koblenz)	Michael Franz Wilhelm Fuchs (* 6. Februar 1949 in Koblenz) ist ein deutscher Politiker (CDU).	56670083	drmfuchs
125	Hans-Joachim Fuchtel	dummy.png	/wiki/Hans-Joachim_Fuchtel	Hans-Joachim Fuchtel (* 13. Februar 1952 in Sulz am Neckar) ist ein deutscher Politiker (CDU). Seit 1987 ist er Mitglied des Deutschen Bundestages und seit 2009 Parlamentarischer Staatssekretär. Seit Herbst 2011 ist Fuchtel Beauftragter der Bundeskanzlerin für Griechenland.	66750542	fuchtel
126	Alexander Funk	dummy.png	/wiki/Alexander_Funk_(CDU)	Alexander Funk (* 18. Juni 1974 in Neunkirchen (Saar)) ist ein deutscher Politiker (CDU). Er ist seit 2009 Mitglied des Deutschen Bundestages.	none	none
127	Sigmar Gabriel	dummy.png	/wiki/Sigmar_Gabriel	Sigmar Gabriel (* 12. September 1959 in Goslar) ist ein deutscher Politiker (SPD), seit dem Jahr 2009 SPD-Parteivorsitzender und seit dem 17. Dezember 2013 Stellvertreter der Bundeskanzlerin sowie Bundesminister für Wirtschaft und Energie im Kabinett Merkel III. Er ist der am längsten amtierende SPD-Parteivorsitzende seit Willy Brandt.	569832889	sigmargabriel
128	Ingo Gädechens	dummy.png	/wiki/Ingo_G%C3%A4dechens	Ingo Gädechens (* 30. Juli 1960 in Lübeck) ist ein deutscher Politiker (CDU) und Mitglied des Deutschen Bundestages.	none	none
129	Thomas Gambke	dummy.png	/wiki/Thomas_Gambke	Thomas Gambke (* 16. Oktober 1949 in Rimsting) ist ein deutscher Politiker (Bündnis 90/Die Grünen). Gambke ist seit 2009 Mitglied des Deutschen Bundestages.	none	none
130	Matthias Gastel	dummy.png	/wiki/Matthias_Gastel	Matthias Gastel (* 26. Dezember 1970 in Stuttgart) ist ein deutscher Politiker (Bündnis 90/Die Grünen) und Unternehmer.	727782559	MatthiasGastel
131	Peter Gauweiler	dummy.png	/wiki/Peter_Gauweiler	Peter Gauweiler (* 22. Juni 1949 in München) ist ein deutscher promovierter Jurist, Publizist und ehemaliger Politiker der CSU. Von 2013 bis 2015 war er stellvertretender Vorsitzender seiner Partei. Von 2006 bis 2015 war er Vorsitzender des Unterausschusses Auswärtige Kultur- und Bildungspolitik des Auswärtigen Ausschusses des Deutschen Bundestages und von 1990 bis 1994 war er Bayerischer Staatsminister für Landesentwicklung und Umweltfragen. Zuvor war Gauweiler ab 1986 Staatssekretär im Bayerischen Staatsministerium des Innern gewesen. Am 31. März 2015 trat Gauweiler von seinem Amt als stellvertretender CSU-Vorsitzender zurück. Ebenfalls legte er sein Mandat als Bundestagsabgeordneter wegen innerparteilicher Differenzen in der Eurorettungspolitik nieder.	none	none
132	Thomas Gebhart	dummy.png	/wiki/Thomas_Gebhart	Thomas Gebhart (* 20. Dezember 1971 in Kandel) ist ein deutscher Politiker der CDU. Seit 2009 ist er Mitglied des Deutschen Bundestages für den Wahlkreis Südpfalz.	51483238	thomasgebhart
133	Wolfgang Gehrcke	dummy.png	/wiki/Wolfgang_Gehrcke	Wolfgang Gehrcke-Reymann (* 8. September 1943 in Reichau) ist ein deutscher Politiker (Die Linke).	532669620	WolfgangGehrcke
134	Kai Gehring	dummy.png	/wiki/Kai_Gehring_(Politiker)	Kai Boris Gehring (* 26. Dezember 1977 in Mülheim an der Ruhr) ist ein deutscher Politiker (Bündnis 90/Die Grünen).	110368456	KaiGehring
135	Michael Gerdes	dummy.png	/wiki/Michael_Gerdes	Michael Gerdes (* 23. Mai 1960 in Bottrop) ist ein deutscher Politiker (SPD). 2009 wurde er als Direktkandidat des Wahlkreises Bottrop-Recklinghausen III in den Bundestag gewählt.	none	none
136	Alois Gerig	dummy.png	/wiki/Alois_Gerig	Alois Gerig (* 30. Januar 1956 in Höpfingen) ist ein deutscher Politiker (CDU).Seit 2009 ist er Mitglied des Bundestages, und wurde im Januar 2015 zum Vorsitzenden des Ausschusses für Ernährung und Landwirtschaft gewählt.	none	none
137	Martin Gerster	dummy.png	/wiki/Martin_Gerster	Martin Gerster (* 30. August 1971 in Biberach an der Riß) ist ein deutscher Politiker (SPD).	none	none
138	Eberhard Gienger	dummy.png	/wiki/Eberhard_Gienger	Eberhard Gienger MdB, (* 21. Juli 1951 in Künzelsau) ist ein ehemaliger deutscher Kunstturner und derzeitiger Politiker der CDU. Er gewann 1976 die olympische Bronzemedaille am Reck. Eberhard Gienger ist Sprecher der Arbeitsgruppe Sport und Ehrenamt der CDU/CSU-Bundestagsfraktion und gehört dem Fraktionsvorstand an. [1]	none	none
139	Cemile Giousouf	dummy.png	/wiki/Cemile_Giousouf	Cemile Giousouf [ˈdʒɛmɪlɛ ˈjuːsuːf] (* 5. Mai 1978 in Leverkusen) ist eine deutsche Politikerin (CDU).	none	none
140	Iris Gleicke	dummy.png	/wiki/Iris_Gleicke	Iris Gleicke (* 18. Juli 1964 in Schleusingen) ist eine deutsche Politikerin (SPD).	none	none
141	Angelika Glöckner	dummy.png	/wiki/Angelika_Gl%C3%B6ckner	Angelika Glöckner (* 5. Februar 1962 in Pirmasens, Rheinland-Pfalz) ist eine deutsche Politikerin (SPD) und seit 2014 Abgeordnete im Deutschen Bundestag.	none	none
142	Nicole Gohlke	dummy.png	/wiki/Nicole_Gohlke	Nicole Gohlke (* 15. November 1975 in München) ist eine deutsche Kommunikationswissenschaftlerin und Politikerin. Sie ist Mitglied im Landesvorstand der Linken in Bayern und gehört seit Herbst 2009 als Abgeordnete dem Deutschen Bundestag an. Bei der Bundestagswahl 2013 war sie eine der acht Spitzenkandidaten der Partei. Als letzte Bundestagsabgeordnete wurde sie bis 2015 vom Bayerischen Verfassungsschutz beobachtet.[1]	866425075	NicoleGohlke
143	Diana Golze	dummy.png	/wiki/Diana_Golze	Diana Hertha Golze, geb. Gnorski, (* 18. Juni 1975 in Schwedt/Oder) ist eine deutsche Politikerin (Die Linke). Sie war von 2005 bis 2014 Mitglied des Deutschen Bundestages und ist seit 2014 Arbeits- und Sozialministerin des Landes Brandenburg im Kabinett Woidke II.	none	none
144	Josef Göppel	dummy.png	/wiki/Josef_G%C3%B6ppel	Josef Göppel (* 16. August 1950 in Rauenzell) ist ein deutscher Politiker der Christlich-Sozialen Union in Bayern.	none	none
145	Katrin Göring-Eckardt	dummy.png	/wiki/Katrin_G%C3%B6ring-Eckardt	Katrin Dagmar Göring-Eckardt (geb. Eckardt; * 3. Mai 1966 in Friedrichroda) ist eine deutsche Politikerin von Bündnis 90/Die Grünen. Von Oktober 2005 bis Oktober 2013 amtierte sie für die Fraktion von Bündnis 90/Die Grünen als Vizepräsidentin des Deutschen Bundestages. Bei der Urwahl im November 2012 wählte die grüne Parteibasis sie – zusammen mit Jürgen Trittin – zur Spitzenkandidatin der Grünen für die Bundestagswahl 2013.[1] Seit Oktober 2013 ist sie neben Anton Hofreiter Vorsitzende der Bundestagsfraktion ihrer Partei,[2] ein Amt, das sie bereits von 2002 bis 2005 neben Krista Sager bekleidet hatte. Darüber hinaus war Göring-Eckardt von 2009 bis September 2013 Präses der Synode der Evangelischen Kirche in Deutschland (EKD) und somit Mitglied im Rat der EKD.[3][4]	626287930	GoeringEckardt
146	Ulrike Gottschalck	dummy.png	/wiki/Ulrike_Gottschalck	Ulrike Gottschalck (* 8. November 1955 in Sandershausen) ist eine deutsche Politikerin (SPD). Sie ist seit 2009 Mitglied des Deutschen Bundestages und war zuvor Landtagsabgeordnete in Hessen.	none	none
147	Kerstin Griese	dummy.png	/wiki/Kerstin_Griese	Kerstin Griese (* 6. Dezember 1966 in Münster) ist eine deutsche Politikerin (SPD). Sie ist Mitglied des Deutschen Bundestages und Vorsitzende des Ausschusses für Arbeit und Soziales. Außerdem gehört sie dem Rat der Evangelischen Kirche in Deutschland (EKD) an.	39709752	KerstinGriese
148	Reinhard Grindel	dummy.png	/wiki/Reinhard_Grindel	Reinhard Dieter Grindel (* 19. September 1961 in Hamburg) ist ein deutscher Journalist und Politiker (CDU). Er ist seit 2002 Mitglied des Deutschen Bundestags. Die Landesverbände des Deutschen Fußball-Bundes entschieden sich am 17. November 2015 für ihn als Nachfolgekandidaten des zurückgetretenen DFB-Präsidenten Wolfgang Niersbach.[1]	none	none
149	Ursula Groden-Kranich	dummy.png	/wiki/Ursula_Groden-Kranich	Ursula Groden-Kranich (* 24. Mai 1965 in Mainz) ist eine deutsche Politikerin (CDU).	none	none
150	Hermann Gröhe	dummy.png	/wiki/Hermann_Gr%C3%B6he	Hermann Gröhe (* 25. Februar 1961 in Uedem) ist ein deutscher Politiker (CDU) und seit dem 17. Dezember 2013 Bundesminister für Gesundheit im Kabinett Merkel III.	94363834	groehe
151	Klaus-Dieter Gröhler	dummy.png	/wiki/Klaus-Dieter_Gr%C3%B6hler	Klaus-Dieter Gröhler (* 17. April 1966 in Berlin-Wilmersdorf) ist ein deutscher Politiker (CDU).[1] Seit 2013 ist er Mitglied des Deutschen Bundestages. Hier ist er ordentliches Mitglied im Haushaltsausschuss und Berichterstatter für den Einzelplan Justiz und Verbraucherschutz sowie stellvertretendes Mitglied im Innenausschuss.[2]	none	none
152	Gabriele Groneberg	dummy.png	/wiki/Gabriele_Groneberg	Gabriele Groneberg (* 19. September 1955 in Essen) ist eine deutsche Politikerin (SPD).	none	none
153	Michael Groß	dummy.png	/wiki/Michael_Gro%C3%9F_(Politiker)	Michael Peter Groß (* 26. Juli 1956 in Marl) ist ein deutscher Politiker (SPD). Groß ist seit Oktober 2009 Mitglied des Deutschen Bundestages. Daneben ist er Stadtverbandsvorsitzender der Marler SPD und stellvertretender Vorsitzender des SPD-Kreisverbandes Recklinghausen. Groß ist verheiratet und hat zwei Kinder.	2814949590	michaelgrossmdb
154	Michael Grosse-Brömer	dummy.png	/wiki/Michael_Grosse-Br%C3%B6mer	Michael Grosse-Brömer (* 12. Oktober 1960 in Oberhausen) ist ein deutscher Politiker (CDU). Seit dem 22. Mai 2012 ist er Erster Parlamentarischer Geschäftsführer der CDU/CSU-Bundestagsfraktion. [1]	574424501	MGrosseBroemer
155	Astrid Grotelüschen	dummy.png	/wiki/Astrid_Grotel%C3%BCschen	Astrid Katharina Josefine Grotelüschen, geb. Schober[1] (* 9. Dezember 1964 in Köln) ist eine deutsche Politikerin (CDU). Sie gehört dem 18. Deutschen Bundestag an, nachdem sie bei der Bundestagswahl 2013 das Direktmandat im Wahlkreis Delmenhorst – Wesermarsch – Oldenburg-Land gewonnen hat. Sie war bereits von 2009 bis 2010 Mitglied des Deutschen Bundestags und von April bis Dezember 2010 niedersächsische Ministerin für Ernährung, Landwirtschaft, Verbraucherschutz und Landesentwicklung.	none	none
156	Annette Groth	dummy.png	/wiki/Annette_Groth	Annette Groth (* 16. Mai 1954 in Gadderbaum, heute zu Bielefeld) ist eine baden-württembergische Politikerin der Partei Die Linke und Mitglied des Deutschen Bundestags.	431503846	Annette_Groth
157	Uli Grötsch	dummy.png	/wiki/Uli_Gr%C3%B6tsch	Uli Grötsch (* 14. Juli 1975 in Weiden in der Oberpfalz) ist ein deutscher Politiker (SPD) und Abgeordneter im 18. Deutschen Bundestag.	none	none
158	Markus Grübel	dummy.png	/wiki/Markus_Gr%C3%BCbel	Markus Grübel (* 15. Oktober 1959 in Esslingen am Neckar) ist ein deutscher Politiker (CDU).	none	none
159	Manfred Grund	dummy.png	/wiki/Manfred_Grund	Manfred Grund (* 3. Juli 1955 in Zeitz) ist ein deutscher Politiker (CDU). Er ist seit 1998 Parlamentarischer Geschäftsführer der CDU/CSU-Bundestagsfraktion.	18935360	manfred_grund
160	Oliver Grundmann	dummy.png	/wiki/Oliver_Grundmann	Oliver Grundmann (* 21. August 1971 in Stade) ist ein deutscher Politiker (CDU).	none	none
161	Monika Grütters	dummy.png	/wiki/Monika_Gr%C3%BCtters	Monika Grütters (* 9. Januar 1962 in Münster) ist eine deutsche Kulturpolitikerin (CDU) und seit dem 17. Dezember 2013 Beauftragte der Bundesregierung für Kultur und Medien in der Nachfolge von Bernd Neumann (CDU). Sie ist seit 2005 Mitglied des Deutschen Bundestages und war von 2009 bis 2013 Vorsitzende des Ausschusses für Kultur und Medien.	none	none
162	Herlind Gundelach	dummy.png	/wiki/Herlind_Gundelach	Herlind Magdalena Gundelach (* 28. Februar 1949 in Aalen) ist eine deutsche Politikerin (CDU). Sie war von 2008 bis März 2011 Hamburger Senatorin für Wissenschaft und Forschung. Vom 29. November 2010 bis zum 7. März 2011 war sie außerdem Senatorin für Finanzen sowie für Stadtentwicklung und Umwelt.	550951920	HGundelach
163	Wolfgang Gunkel	dummy.png	/wiki/Wolfgang_Gunkel_(Politiker)	Wolfgang Michael Gunkel (* 15. Mai 1947 in Berlin) ist ein deutscher Politiker (SPD).	none	none
164	Fritz Güntzler	dummy.png	/wiki/Fritz_G%C3%BCntzler	Fritz Güntzler MdB, (* 6. Mai 1966 in Cuxhaven) ist ein deutscher Politiker (CDU).	none	none
165	Olav Gutting	dummy.png	/wiki/Olav_Gutting	Olav Gutting (* 14. Oktober 1970 in Karlsruhe) ist ein deutscher Politiker (CDU).	58429842	olavgutting
166	Gregor Gysi	dummy.png	/wiki/Gregor_Gysi	Gregor Florian Gysi [ˈɡiːzi] (* 16. Januar 1948 in Berlin) ist ein deutscher Rechtsanwalt, linksgerichteter Politiker sowie zwischen 1990 und 2000 und seit 2005 erneut Mitglied des Deutschen Bundestages. Er ist Mitglied der Partei Die Linke.	888289790	GregorGysi
167	Christian Haase	dummy.png	/wiki/Christian_Haase_(Politiker)	Christian Haase (* 6. Mai 1966 in Höxter) ist ein deutscher Politiker und Mitglied des 18. Deutschen Bundestags als gewählter Direktkandidat der CDU für den Wahlkreis 136 Höxter – Lippe II.	none	none
168	Bettina Hagedorn	dummy.png	/wiki/Bettina_Hagedorn	Bettina Hagedorn (* 26. Dezember 1955 in Kiel; gebürtig Bettina Siebmann) ist eine deutsche Politikerin (SPD).	none	none
169	Rita Hagl-Kehl	dummy.png	/wiki/Rita_Hagl-Kehl	Rita Hagl-Kehl (* 11. November 1970 in Porz am Rhein) ist eine deutsche Politikerin (SPD). Seit der Bundestagswahl 2013 ist sie Mitglied des Deutschen Bundestages.	none	none
170	André Hahn	dummy.png	/wiki/Andr%C3%A9_Hahn_(Politiker)	André Peter Frank Hahn (* 20. April 1963 in Berlin-Friedrichshain, DDR) ist ein deutscher Politiker (Die Linke). Hahn war von Juli 2007 bis Juli 2012 Vorsitzender der Fraktion und Oppositionsführer im Sächsischen Landtag. Seit Oktober 2013 ist er Mitglied des Deutschen Bundestages.	none	none
171	Florian Hahn	dummy.png	/wiki/Florian_Hahn	Florian Hahn (* 14. März 1974 in München) ist ein deutscher Politiker. Als Abgeordneter der CSU gehört er seit der Wahl zum 17. Bundestag im Herbst 2009 dem Deutschen Bundestag an.	403735368	hahnflo
172	Anja Hajduk	dummy.png	/wiki/Anja_Hajduk	Anja Hajduk (* 8. Juni 1963 in Duisburg) ist eine deutsche Politikerin. Sie ist Mitglied im Hamburger Landesverband von Bündnis 90/Die Grünen und Mitglied des Deutschen Bundestages.	none	none
173	Metin Hakverdi	dummy.png	/wiki/Metin_Hakverdi	Metin Hakverdi (* 25. Juni 1969 in Hamburg) ist ein Hamburger Politiker der SPD. Seit 2013 ist er Mitglied des Deutschen Bundestages.	1043288618	MetinHakverdi
174	Ulrich Hampel	dummy.png	/wiki/Ulrich_Hampel	Ulrich Hampel (* 28. Oktober 1964 in Alpen) ist ein deutscher Politiker (SPD) und Abgeordneter im 18. Deutschen Bundestag.	none	none
175	Heike Hänsel	dummy.png	/wiki/Heike_H%C3%A4nsel	Heike Hänsel (* 1. Januar 1966 in Stuttgart) ist eine deutsche Politikerin (Die Linke). Sie ist Bundestagsabgeordnete und Stellvertretende Vorsitzende der Linksfraktion.	332264734	HeikeHaensel
176	Stephan Harbarth	dummy.png	/wiki/Stephan_Harbarth	Stephan Harbarth (* 19. Dezember 1971 in Heidelberg) ist ein deutscher Politiker (CDU) und Rechtsanwalt.	56762889	stephanharbarth
177	Jürgen Hardt	dummy.png	/wiki/J%C3%BCrgen_Hardt	Jürgen Hardt (* 30. Mai 1963 in Hofheim am Taunus) ist ein deutscher Politiker (CDU). Jürgen Hardt ist außenpolitischer Sprecher der CDU/CSU-Bundestagsfraktion und gehört dem Fraktionsvorstand an. [1]	38467606	juergenhardt
178	Michael Hartmann	dummy.png	/wiki/Michael_Hartmann_(Politiker)	Michael Hartmann (* 11. Mai 1963 in Pirmasens) ist ein deutscher Politiker (SPD). Seit 2002 ist er Mitglied des Deutschen Bundestages. Hartmann ist ein Fachpolitiker für Innere Sicherheit und war innenpolitischer Sprecher der SPD-Fraktion sowie Obmann seiner Fraktion im Innenausschuss und Mitglied des Parlamentarischen Kontrollgremiums.	434884982	HartmannMdB
179	Sebastian Hartmann	dummy.png	/wiki/Sebastian_Hartmann_(Politiker)	Sebastian Hartmann (* 7. Juli 1977 in Oberhausen) ist ein deutscher Politiker (SPD). Bei der Bundestagswahl 2013 wurde er über die Landesliste Nordrhein-Westfalen in den deutschen Bundestag gewählt.	1076269195	sebast_hartmann
